id,title,info_text
281111,Bleekersstraat 51,"Driekamerappartement aan de Zaan WoningDe gemeenschappelijke entree geeft toegang tot de lift en het trappenhuis. Begane grond. Entree. Hal. Inpandige berging met de aansluiting voor de wasmachine. Badkamer voorzien van douchehoek en wastafel. Het toilet is apart. De woning heeft twee slaapkamers (ca. 14m2 en 8m2). Ruime woonkamer (ca. 40m2) met open keuken (ca. 4m2). Externe berging aanwezig. De woning heeft een terras aan de voorzijde op het zuidwesten. Op de begane grond is een kleine fietsenberging (ca 2,5m2) zonder stopcontact. Hier kunt u geen elektrische fiets opladen. De bergruimte in de woning is beperkt. Het is een licht appartement. WoonomgevingDe woning is gelegen in het kleinschalige appartementencomplex 't Torentje, in het Visserhop in Zaandam Zuid. De bereikbaarheid is goed door de ligging nabij uitvalswegen. Gratis parkeren. Een bushalte bevindt zich op 10 minuten lopen. In de directe omgeving zijn weinig winkels aanwezig. Wel fietst u binnen 10 minuten via de gezellige Zuiddijk naar het centrum van Zaandam. Er is geen supermarkt op loopafstand. Het Visserhop is een nieuwbouwwijk in oude stijl waar voornamelijk gezinnen wonen. Aanvullende informatieHuurtoeslag aanvragen is niet mogelijk. Betaalbaarheidstoetst van toepassing. Max. 2 personen. Inwonende kinderen zijn niet toegestaan. De woning maakt onderdeel uit van een complex met huur- en koopwoningen (VvE). Er is een huishoudelijk reglement. Voorrang voor Zaanse doorstromers. De bruto huurprijs is exclusief gas, water en elektra. De eerste 15 kandidaten ontvangen een uitnodiging voor de bezichtiging op woensdag 18 december om 13.30 uur. "
281516,Voorburgstraat 275,"Let op! Plattegrond kan afwijken van de werkelijkheid.Let op! Voor deze woning kan geen huurtoeslag worden aangevraagdLet op! Deze woning is niet bestemd voor studenten.Let op! Wij wijzen geen jongerenwoningen toe aan huishoudens met kinderen. Beschrijving woningMooie 2-kamerwoning met balkon op de 3e etage. Er ligt een vloer kosteloos ter overname. Er is een lift aanwezig, Kenmerken woning:Energielabel AElektrisch koken met perilex aansluiting (2 fase)Buitenruimte: terras voorzijde woningHeeft een open keukenBereikbaar met liftHeeft een stadsverwarmingBeglazing: dubbele beglazing De overige kenmerken van de woning zijn helemaal onderaan te vinden. In de buurt:Ligt in de nabijheid van winkels, voorzieningen, openbaar vervoer en scholen. Vondelpark ligt op 5 min fietsafstand. Op 3 min loopafstand ligt het Delflandplein met o.a. twee supermarkten en een drogist. Afval en parkeren:Benieuwd waar u huisafval kan laten?Klik hier voor meer informatie over huisvuil in AmsterdamBenieuwd of er een parkeermogelijkheid is bij deze woning? Let op: bij sommige woningen is een parkeervergunning niet toegestaan.Klik hier voor meer informatie over parkeervergunningen in de gemeente Amsterdam Technische staat van onze woningenWe leveren de woning volgens de Lieven de Key standaard op. Houd er rekening mee dat u zelf nog wat aan de woning moet doen. Denk hierbij bijvoorbeeld aan behangen en schilderen en het leggen van een vloer. Kijk hier voor de kwaliteitseisen van Lieven de Key en hoe wij een woning opleveren. Aanvullende voorwaardenWaarborgsomLieven de Key brengt een waarborgsom ter hoogte van €808 in rekening. Deze waarborgsom betaalt u samen met de eerste huur vóór ondertekening van de huurovereenkomst. Verzamel alvast uw gegevensWordt u uitgenodigd voor de bezichtiging? Verzamel dan alvast uw gegevens. Wacht niet totdat u de eerste kandidaat bent. Deze documenten moet u straks aanleveren:1. Verklaring kandidaat (verplicht document)2. Inkomensverklaring van de belastingdienst (verplicht document)3. Verhuurdersverklaring: woont u nog thuis? Dan hoeft u dit document niet aan te leveren.4. Uittreksel Basisregistratie Personen (BRP) van de gemeente waar u nu woont: woont u in Amsterdam? Dan hoef u dit document niet aan te leveren. Kijk voor meer informatie over deze documenten op onze website: https://lievendekey.nl/socialehuurwoning "
281582,C.B. Kentiestraat 31,"Twee onder één kap woning in een rustige straat in Cothen met zonnepanelen. Indeling: Bij binnenkomst in de hal is het toilet een bergkast en de trap naar de verdieping. Vanuit de woonkamer en vanuit de hal is de keuken bereikbaar. Op de verdieping zijn drie ruime slaapkamers en de badkamer met douche. Met een vlizotrap is de bergzolder bereikbaar. Achter in de tuin is een berging/schuurtje.Technische staat: Houd er rekening mee dat u zelf ook nog het een en ander moet doen om de woning naar uw smaak te maken. Denk daarbij aan het leggen van vloeren, behangen van muren, en schilderwerk in de woning.De woning is niet verduurzaamd. Het is nog niet bekend in welk jaar NabijWonen dit gaat realiseren.Omgeving: Cothen is een rustig dorp gelegen aan de Kromme Rijn die loopt van Wijk bij Duurstede naar Utrecht. De omgeving leent zich voor prachtige fietstochten of met een kano op pad. Ieder jaar is er in Cothen een landelijk bekend kersenfestival. In het dorp is een bakker, supermarkt, snackbar en restaurant met gezellig terras. Het gezondheidscentrum heeft een tandarts, huisarts, fysiotherapeut en een pedicure. Ook is er een bibliotheek, 2 basisscholen en sportfaciliteiten. Middelbare scholen zijn er o.a. in Wijk bij Duurstede of Doorn. Voor een uitgebreidere winkelvoorziening bent u met de auto in enkele minuten in het mooie stadje Wijk bij Duurstede met een ruim winkelaanbod en restaurants. De A12 en het station in Bunnik of Driebergen-Zeist is binnen 15 autominuten bereikbaar. Er zijn uitstekende busverbindingen naar de omliggende dorpen.Datum sleutelsWordt u de nieuwe huurder? Dan laten we zo snel mogelijk weten wanneer u de sleutels krijgt.PlattegrondDe woning kan anders zijn dan de eventueel getoonde plattegrond. Als er een plattegrond beschikbaar is vindt u deze onder ‘downloads' "
280782,Haarlemmer Houttuinen 543,"Let op! Plattegrond kan afwijken van de werkelijkheid.Let op! Deze woning is voor grote gezinnen. Dit betekent dat er minimaal drie kinderen onder de 18 jaar mee verhuizen. Bij een scheiding/uit elkaar gaan dient u aan te kunnen tonen dat u 50 procent van de tijd of meer het gezag heeft over uw kinderen door middel van een gelegaliseerd ouderschapsplan of de uitspraak van een rechter.  Beschrijving woning:5 kamer maisonnette woning met ruim dakterras op de 3e en 4e etage. Entree van de woning is via het portiek per trap bereikbaar. U komt de woning binnen op de 3e etage waar de woonkamer, de gesloten keuken, het toilet, de inpandige berging en het dakterras zijn. Via de trap binnendoor komt u op de 4e etage waar de badkamer met het 2e toilet is en waar de 4 slaapkamers zijn. Op de begane grond is een berging van 4 m2.De woning ligt naast een studentenpand. Het dakterras grenst aan het dakterras van het studentenpand. Kenmerken woning:energielabel Cniet bereikbaar met liftaparte keukenelektrisch koken met perilex aansluiting (2 fase)aansluiting wasmachine in de inpandige bergingindividuele cv combi-keteltoilet in zowel de hal als in de badkamerdubbele beglazing, schuif/voorzetramendakterraskleine berging in de woning en een berging op de begane grond De overige kenmerken van de woning zijn helemaal onderaan te vinden. Afval en parkeren:Benieuwd waar u huisafval kan laten?Klik hier voor meer informatie over huisvuil in AmsterdamKlik hier voor meer informatie over huisvuil in Diemen.Benieuwd of er een parkeermogelijkheid is bij deze woning? Let op: bij sommige woningen is een parkeervergunning niet toegestaan.Klik hier voor meer informatie over parkeervergunningen in de gemeente AmsterdamKlik hier voor meer informatie over parkeervergunningen in de gemeente Diemen Technische staat van onze woningen:We leveren de woning volgens de Lieven de Key standaard op. Houd er rekening mee dat u zelf nog wat aan de woning moet doen. Denk hierbij bijvoorbeeld aan behangen en schilderen en het leggen van een vloer. Kijk hier voor de kwaliteitseisen van Lieven de Key en hoe wij een woning opleveren. Aanvullende voorwaarden: Waarborgsom:Lieven de Key brengt een waarborgsom ter hoogte van €693,- in rekening. Deze waarborgsom betaalt u samen met de eerste huur vóór ondertekening van de huurovereenkomst. Verzamel alvast uw gegevens:Wordt u uitgenodigd voor de bezichtiging? Verzamel dan alvast uw gegevens. Wacht niet totdat u de eerste kandidaat bent. Deze documenten moet u straks aanleveren:1. Verklaring kandidaat (verplicht document)2. Inkomensverklaring van de belastingdienst (verplicht document)3. Verhuurdersverklaring: woont u nog thuis? Dan hoeft u dit document niet aan te leveren.4. Uittreksel Basisregistratie Personen (BRP)met uw huwelijkse staat, historische adressen en het aantal personen in uw huishouden van de gemeente waar u nu woont: woont u in Amsterdam? Dan hoef u dit document niet aan te leveren.Let op! Deze woning is voor grote gezinnen. Dit betekent dat er minimaal drie kinderen onder de 18 jaar mee verhuizen. Bij een scheiding/uit elkaar gaan dient u aan te kunnen tonen dat u 50 procent van de tijd of meer het gezag heeft over uw kinderen door middel van een gelegaliseerd ouderschapsplan of de uitspraak van een rechter. Kijk voor meer informatie over deze documenten op onze website: https://lievendekey.nl/socialehuurwoning"
281605,Nolenslaan 42 2,"4-Kamer appartement aan de Nolenslaan, in Votulast. Het appartement ligt op de 2e verdieping en beschikt over een balkon op het Zuidoosten. Indeling: Je komt binnen via de gezamenlijke entree van het appartementencomplex. De woning beschikt over een woonkamer, gesloten keuken waar u elektrisch kunt koken, 3 slaapkamers, een badkamer en een toilet. De woning wordt verwarmd d.m.v. stadsverwarming. Er is een individuele berging via portiek 30-32 en een kleine inpandige berging. Technische staat: Houd er rekening mee dat u zelf ook nog het een en ander moet doen om de woning naar uw smaak te maken. Denk daarbij aan het leggen van vloeren, behangen van muren en schilderwerk in de woning. In onze brochure “goed voorbereid een woning bezichtigen” leest u welke klussen voor uzelf zijn en welke Woonin voor u doet. Omgeving: Votulast is de verzamelnaam van een aantal buurten in het zuidwestelijk deel van de wijk Noordoost in Utrecht. Wat deze buurt geliefd maakt, is dat alle charme van de binnenstad op loopafstand of enkele fietsminuten verwijderd is. Daarnaast is de wijk goed bereikbaar met het openbaar vervoer en zijn er diverse bushaltes in de nabije omgeving. In heel Votulast is het betaald parkeren. Bezichtiging:Kandidaten die in aanmerking komen voor de bezichtiging ontvangen na sluitingsdatum van de advertentie nog een uitnodiging met de definitieve datum en tijdstip.BijzonderhedenLet op: het plaatsen van een schotelantenne is niet toegestaan bij deze woning.  Zachte vloerbedekking verplicht!In deze woning is zachte vloerbedekking verplicht om geluidsoverlast zoveel mogelijk te beperken. Er mag alleen laag- of hoogpolig tapijt met een goede ondervloer gelegd worden. Hierop worden geen uitzonderingen gemaakt.Intake Een intake met onze woonconsulent maakt deel uit van de acceptatieprocedure.BeeldmateriaalHelaas hebben wij weinig beeldmateriaal tot onze beschikking. Als u in aanmerking komt voor deze woning, dan kunt u de woning natuurlijk bezichtigen. "
281080,Mauvestraat 104,"In de Schildershoek komt deze twee kamer woning vrij.    De bezichtiging staat gepland op 23 december, het tijdstip is nog niet bekend.                                   Eventueel ter overname is het laminaat, gordijnen en luxaflex                                 Entree: vanuit de centrale hal heeft u toegang tot de open keuken, badkamer en woonkamer. In de hal is ruimte voor een garderobe.                                  Zowel aan de voorzijde als de achterzijde is de woning voorzien van veel glas waardoor de woning veel lichtinval heeft.                                                                   Naast de woonkamer is de slaapkamer gelegen. Vanuit de slaapkamer heeft u toegang tot uw terras. Hier heeft u uitzicht op de binnentuin. (Openbaar terrein).                                 De inpandige badkamer is ook vanuit de slaapkamer te betreden en is voorzien van een douche, toilet, wastafel en aansluiting voor de was-en droogmachine.                                  De woning is aangesloten op een collectieve cv-ketel (afrekening via radiatormeters), heeft een eigen elektrameter en een gezamenlijke watermeter (deze waterkosten zijn opgenomen in de servicekosten).                                  Op de zolder is een ruime berging aanwezig, deze is alleen te bereiken via een trap.                                                                   De foto's zijn een voorbeeld.                                                                  Wooncomplex                                  Het wooncomplex omvat 68 twee kamer woningen en 8 woningen met 3 kamers. In het pand is een gezamenlijke recreatiezaal waar activiteiten worden georganiseerd en een biljartzaal aanwezig. In het pand is ook een tandartspraktijk gevestigd. Er zijn enkele logeerkamers te huur voor het kortstondig laten verblijven van uw gasten.                                 Er zijn vier fietsen/ scootmobielstallingen en één aparte scootmobiel berging. Het wooncomplex telt 18 garages waarvoor u zich kunt inschrijven. Er is een wachtlijst.                                  Omgeving                                 Er is parkeerplek rondom het wooncomplex, dit is vrij parkeren, de parkeerdruk is hoog. De afvalcontainers zijn centraal opgesteld bij de entrees van het wooncomplex. Er is een openbare binnentuin. De bushalte is op 50 meter van het woongebouw.                                 Supermarkten zijn op 1 km afstand.                                                                 Altijd iemand bereikbaar                                 De bewonersconsulent is het aanspreekpunt voor alle bewoners. Zij maakt u graag wegwijs in uw nieuwe woonomgeving en ziet erop toe dat u er prettig en rustig kunt wonen. Daarbij zorgt zij ervoor dat u precies de service krijgt die u wilt. Eenmaal per week is de bewonersconsulent aanwezig op het wooncomplex.                                 U kunt van maandag tot en met vrijdag van 08.30 tot 12.00 uur telefonisch terecht bij de bewonersconsulent. En anders krijgt u een collega aan de lijn. Na werktijden wordt er voor spoedgevallen automatisch doorgeschakeld naar de meldkamer. Er is dus altijd iemand bereikbaar.                                 "
281612,Van Doornlaantje 1,"2-kamer appartement aan de Van Doorntjelaan in Zeist. Het appartement ligt op de 1e verdieping, heeft 1 woonlaag en beschikt over een balkon.Indeling:Je komt binnen via de gezamenlijke entree van het appartementencomplex. De woning beschikt over een woonkamer, open keuken waar u elektrisch of op gas kunt koken, 1 slaapkamer, een badkamer en een toilet. De woning wordt verwarmd d.m.v. centrale verwarming. Er is een individuele berging aanwezig.Omgeving:Zeist is een gezellig dorp met een ruim winkelaanbod en restaurantjes. Op donderdag is er een grote markt. Het is een mooie groene omgeving waar je heerlijk kunt wandelen en fietsen. Huisarts, tandarts, apotheek en overige zorgaanbieders in het dorp aanwezig. Zeist heeft een zwembad, sportfaciliteiten zowel binnen als buiten. Er zijn basisscholen in het dorp en middelbare scholen in Doorn en Zeist. Het treinstation Driebergen-Zeist als ook de A12 is op enkele autominuten bereikbaar.  De omliggende dorpen zijn uitstekend bereikbaar met de bus. Datum sleutelsDe verhuurdatum is nog niet zeker. Wordt u de nieuwe huurder? Dan laten we zo snel mogelijk weten wanneer u de sleutels krijgt.PlattegrondGa altijd de woning bekijken voordat u deze gaat huren. De woning kan anders zijn dan de eventueel getoonde plattegrond. Als er een plattegrond beschikbaar is vindt u deze onder ‘downloads’.Meer informatie over de gemeente vindt u op de website van gemeente Zeist https://www.zeist.nlDe advertentie is gewijzigd op 05-12-2024 15:30:47."
281350,Zaagmuldersweg 234,"LET OP: Voordat je een woning gaat huren, adviseren we je om een offerte op te vragen voor de energiekosten bij een energieleverancier. Houd hierbij rekening met het energielabel van de woning, dit kan invloed hebben op je verbruik. Met deze informatie kun je beter inschatten wat je totale vaste lasten worden voor de aangeboden woning.Woning in het Gorechthuis. Het is een voormalig seniorencomplex, dus zeer geschikt voor senioren. Het is een rustige flat met afgesloten portiek en intercom. In het complex is een recreatieruimte waar activiteiten door en voor bewoners worden georganiseerd. Er is een aangelegde en goed onderhouden gemeenschappelijke tuin. Het openbaar vervoer is in de buurt en er zijn meerdere winkels in de wijk. Houd er rekening mee dat deze woning vanwege het bouwjaar en/of het type woning gehorig kan zijn.InkomenseisMinimaal inkomen voor deze woning:• geen eisenMaximaal inkomen voor deze woning (dit geldt niet voor wijkvernieuwingsurgenties en rolstoelindicaties):• Voor 1 persoon € 47.699,-• Voor 2 of meer personen € 52.671,-Meer algemene informatie over inkomensregels vind je hier.VerwarmingDe bruto huurprijs is inclusief een maandelijks voorschot voor cv, er vindt een jaarlijkse afrekening plaats.OvernameEr is eventuele overname van vloerzeil in de hele woning.ParkerenBij beschikbaarheid kun je gebruikmaken van een eigen parkeerplaats bij het complex. Informatie over parkeren in de wijk is hier te vinden.LotingAls een woning 10 keer wordt geweigerd bieden we de woning mogelijk via loting aan. Deze optie vind je in WoningNet. Bij loting is de opgebouwde wachttijd niet van belang. "
273210,Zaagmuldersweg 5,"LET OP: Voordat je een woning gaat huren, adviseren we je om een offerte op te vragen voor de energiekosten bij een energieleverancier. Houd hierbij rekening met het energielabel van de woning, dit kan invloed hebben op je verbruik. Met deze informatie kun je beter inschatten wat je totale vaste lasten worden voor de aangeboden woning.Benedenwoning in de Oosterparkwijk met een tuin op het noordoosten. Het openbaar vervoer is op loopafstand. Er zijn meerdere winkels in de buurt. Op de fiets ben je in ongeveer 10 minuten in het centrum van de stad. Houd er rekening mee dat deze woning vanwege het bouwjaar en/of het type woning gehorig kan zijn.InkomenseisMinimaal inkomen voor deze woning:• Voor 1 persoon: € 27.725,-• Voor 1 persoon met AOW: € 27.225,-• Voor 2 of meer personen (inclusief inwonende kinderen): € 37.625,-• Voor 2 of meer personen met AOW: € 36.675,-Maximaal inkomen voor deze woning (dit geldt niet voor wijkvernieuwingsurgenties en rolstoelindicaties):• Voor 1 persoon € 47.699,-• Voor 2 of meer personen € 52.671,-Meer algemene informatie over inkomensregels vind je hier.ZonnepanelenEr liggen per woning drie zonnepanelen op het dak. De zonnepanelen zijn via een omvormer aangesloten op de meterkast in de woning. Deze zonnepanelen wekken elektriciteit op en deze wordt aan de woning geleverd.De zonnepanelen zorgen dus voor een besparing op je energierekening. Geef aan je energieleverancier door dat de woning zonnepanelen heeft. Je energieleverancier kan het voorschotbedrag eventueel wijzigen.OvernameEr is eventuele overname van laminaat.ParkerenNijestee verhuurt/verkoopt parkeerplaatsen in de buurt. Kijk op www.nijestee.nl of er een parkeerplaats beschikbaar is. Informatie over parkeren in de wijk is hier te vinden.LotingAls een woning 10 keer wordt geweigerd bieden we de woning mogelijk via loting aan. Deze optie vind je in WoningNet. Bij loting is de opgebouwde wachttijd niet van belang. "
281669,Gezellenplein 9,"Driekamerwoning op de begane grond. LET OP!! Voor 2 personen!Woning Woonkamer  Open keuken met aansluiting elektrisch koken 2 slaapkamers  Lichte woning Badkamer met toilet Inpandige berging Wasmachineaansluiting in de inpandige berging Tuin  Bijzonderheden Staat van de woning Wat moet u aan de woning doen? Houdt er rekening mee dat u zelf nog het een en ander moet doen om de woning naar uw smaak te maken. Denk hierbij aan behangen en of schilderen van wanden en plafonds en het leggen van vloeren.  De woning wordt volgens basiskwaliteit schoon, heel en veilig opgeleverd In de buurt Supermarkten, winkels in het centrum van Ouderkerk Gratis parkeren  Verzamel alvast uw documenten Verzamel alvast om het proces te versnellen onderstaande documenten voor Woonzorg als u op de woning heeft gereageerd. Ook als u niet de eerste kandidaat bent! Na uw voorlopige reactie op bezichtiging ontvangt u als eerste kandidaat een aanbieding om uw documenten aan te leveren. Historisch uittreksel van de gemeente  Verklaring geregistreerd inkomen 2022/2023 (IB60 / IBRI) of een definitieve aanslag 2022/2023 Verhuurdersverklaring Bezichtiging Kandidatennummer 1 t/m 10 worden uitgenodigd voor een bezichtiging op donderdag 19 december 2024 om 13.00 uur. Meldt u zich bij de bezichtiging eerst bij de bewonersconsulent om uw aanwezigheid te registreren. Meldt u zich niet, dan wordt u op afwezig gezet wat effect heeft op uw zoekpunten.  "
281393,Tjotterlaan 46,"2-kamer benedenwoning in Zaandam Hoornse veld.Woning begane grondEntree, hal.Inpandige berging.Badkamer met douchehoek, wastafel en verhoogd toilet.Woonkamer.Slaapkamer, staat in open verbinding met de woonkamer.Vanaf de slaapkamer toegang tot de tuin.Gesloten keuken, er is een aansluiting voor inductie koken, geen gas!Er is geen aparte berging.OmgevingCentraal gelegen.Nabij winkels.Openbaar vervoer op loopafstand.Gratis parkeren.Aanvullende informatieMomenteel vinden er mutatiewerkzaamheden plaats in de woning.Bruto huur is incl. een voorschot stookkosten en water.Er is een gemeenschappelijke fietsenstalling aanwezig.Inwonende kinderen zijn niet toegestaan.Gezien het bouwjaar zijn de woningen gehorig.Houdt rekening met geluiden van omwonende buren.Alle overige schuur-en schilderwerkzaamheden (plafonds, deuren, kozijnen, wanden) zijn voor de nieuwe huurder.De bezichtiging is op donderdag 19 december om 13 uur.Kandidaten die in aanmerking komen voor een bezichtiging, worden per mail uitgenodigd. "
281110,Vermiljoenweg 214,"4-kamer appartement in de KleurenbuurtWoning4-kamer appartement (3 slaapkamers).Ligt op de 9e verdieping.Er is een lift.Aan de voorzijde ligt de gesloten keuken en de kleinste slaapkamer.Koken gaat elektrisch, er is een perilex aansluiting en geen gasaansluiting.De badkamer is voorzien van douche, wastafel en de aansluiting voor de wasmachine.Het toilet is apart.Er is een inpandige berging.De woonkamer ligt aan de achterzijde.Één slaapkamer komt op de woonkamer uit.De grootste slaapkamer geeft toegang tot het balkon op het zuiden.Er is geen berging in de onderbouw.Wel is er een gemeenschappelijke fietsenberging. In de servicekosten zijn een voorschot stookkosten en watergeld opgenomen. WoonomgevingGelegen in de Kleurenbuurt in de wijk Hoornseveld in Zaandam.Winkelcentrum Vermiljoenweg met een grote supermarkt ligt op om de hoek.De bereikbaarheid is goed door de ligging nabij een bushalte met een goede verbinding richting Amsterdam en uitvalswegen.Voor het complex zijn voldoende gratis parkeerplaatsen.Het Darwinpark ligt aan het einde van de straat.Het centrum van Zaandam ligt op 5 minuten fietsen. Aanvullende informatieDit complex is in 2021 gerenoveerd en opgeleverd.De kozijnen en het glas van de gehele woning zijn vervangen.De keuken, badkamer en het toilet zijn gerenoveerd.De woning heeft mechanische ventilatie. De bezichtiging vindt plaats op woensdag 18 december om 11.00 uur."
281628,Pieter van der Doesstraat 92 H,"Let op! de woning is met prijspeil 2024 geadverteerd en de huurprijs kan mogelijk afwijken in 2025.De woning Woonkamer met aparte keuken2 slaapkamerWasmachine aansluiting in de badkamerSchuur in de achtertuinIn de buurt Openbaar vervoer (ongeveer 4 minuten lopen)Supermarkt in de buurtRestaurantsErasmuspark (loopafstand)Let op: woningkenmerken, energielabel, plattegrond en huurprijs zijn nog onder voorbehoud. Klik hier voor meer informatie.   Technische staat We leveren de woning volgens de Eigen Haard standaard op.â¯ Voor meer informatie kijkt u op onze site.  Houd er rekening mee dat u zelf ook nog het een en ander moet doen om de woning naar uw smaak te maken. Denk aan schilderen van de muren en plafonds, afstomen van behang en/ of het leggen van een vloer.  Wilt u de woning huren? Voor meer informatie over welke documenten u nog meer moet inleveren op het moment dat u eerste kandidaat wordt voor de woning, kijkt u op onze website  "
281034,Binnendoorstraat 8,"In dit mooie dorp aan de Lek ligt deze mooie eengezinswoning in Oudhollandse stijl met hedendaags comfort. Uniek aan dit nieuwe dorp is de ligging. Vanuit huis zijn diverse mooie fietstochten te maken en ook de sportvelden en recreatieplas Everstein liggen in de directie omgeving. En wat dacht u van de Lek(dijk) met haar uiterwaarden? Voorzieningen voor dagelijkse boodschappen en basisscholen zijn in de buurt. Binnen een paar minuten zijn de A2 en A27 bereikbaar, dus landelijk wonen met de grote stad binnen handbereik. De woning heeft een tuingerichte woonkamer met open keuken. Op de eerste etage bevinden zich drie slaapkamers en een badkamer met douche, wastafel en tweede toilet. De grote zolder (met aparte wasmachine en drogeraansluiting) is bereikbaar met een vaste trap.Ter overname worden door de vorige huurder de volgende spullen aangeboden: ziel, jaloezieën, douchescherm, douchegarnituur, kookplaat en keukenkraan."
281537,Bakenmonde 2 -34,"Appartement met 2 kamers op de 3e verdieping. De woning beschikt over een halfinpandig balkon  op het zuid-oosten aan de Lekzijde van het gebouw. Vanuit de woonkamer is de opstap naar het balkon 15 cm. De woning heeft een prachtig uitzicht over de Lek. Er zijn geluidswerende maatregelen toegepast bij het balkon voor een rustig woongenot.Bij de woning hoort een parkeerplaats in de ondergrondse parkeergarage. Deze parkeerplaats zit bij de huur van de woning inbegrepen.De woning beschikt verder over verwarming en warm water via stadsverwarming, keuken, badkamer met douche en apart toilet. De woning heeft een inpandige berging van 7 m2.  Bent u 65 jaar of ouder en woont u nu in een eengezinswoning van een woningcorporatie? Dan krijgt u voorrang voor deze woning. Maar let op: deze woning is geen specifieke seniorenwoning."
281219,Prinses Margrietlaan 22,"4-kamer eengezinswoning in MaartensdijkDe woning is gelegen in Maartensdijk in een kindvriendelijke buurt met middelbare- en basisscholen op fietsafstand en vlakbij het winkelcentrum van Maartensdijk.Let op voor deze woning geld lokale voorrang!WoningGesloten keuken Centrale verwarmingDrie slaapkamers op de eerste verdiepingZolder is bereikbaar via een vlizotrap. Deze ruimte mag niet gebruikt worden als slaap- of verblijfsruimte.Badkamer met douche en wastafel op de eerste verdieping.Voor- en achtertuinSchuurLet op!Wordt u uitgenodigd voor een bezichtiging en heeft u interesse in de woning? Dan kunt u zelf het proces versnellen door alvast uw gegevens te verzamelen. Wacht niet totdat u de eerste kandidaat bent.  Ontvangen wij de documenten niet of niet compleet voor het einde van de termijn die hiervoor gesteld wordt in de email vanuit WoningNet, gaan wij door naar de volgende kandidaat.Bent u zzp'er? Zorg ervoor dat u de juiste documenten aanlevert.Inschrijving Kamer van Koophandel;Inkomensverklaring 2023 van de Belastingdienst, maar wanneer u deze niet kunt aanleveren, uw meest recente inkomensverklaring van de belastingdienst met daarbij een *verklaring van uw accountant/boekhouder met daarop uw verzamelinkomen 2023. Of een prognose 2025. Gebruik hiervoor het volgende formulier:https://ssw.nl/Media/2237ae22-04ac-48c1-b91c-9d3f7465f04a/original/model-prognose-ondernemersinkomen-obv-resultatenrekening-2021.pdf/*Deze verklaring is verplicht. Wanneer deze niet of te laat wordt aangeleverd, volgt een afwijzing."
281262,Herderlaan 4 1,"3-Kamer appartement aan de Herderlaan, in de gezellige wijk Oog in Al. Het appartement ligt op de 2e verdieping en beschikt over een balkon.Indeling: Je komt binnen via de gezamenlijke entree van het appartementencomplex. De woning beschikt over een woonkamer, gesloten keuken waar u op gas kunt koken, 2 slaapkamers, een badkamer en een toilet.  De woning wordt verwarmd d.m.v. centrale verwarming.Er is een berging aanwezig. Technische staat: Houd er rekening mee dat u zelf ook nog het een en ander moet doen om de woning naar uw smaak te maken. Denk daarbij aan het leggen van vloeren, behangen van muren en schilderwerk in de woning. In onze brochure “goed voorbereid een woning bezichtigen” leest u welke klussen voor uzelf zijn en welke Woonin voor u doet. Omgeving: Oog in Al is een levendige en bruisende woonwijk met veel voorzieningen, horeca en een lokaal winkelcentrum met supermarkt voor je dagelijkse boodschappen. Ook zijn er diverse scholen en een kinderdagverblijf te vinden. In de nabijgelegen parken zoals park Oog in Al en strand SOIA kun je volop genieten. Het oude stadcentrum en het Centraal Station zijn binnen enkele minuten fietsen te bereiken, daarnaast liggen uitvalswegen (A2/A12/A27) gunstig ten opzichte van de wijk.Zachte vloerbedekking verplicht!In deze woning is zachte vloerbedekking verplicht om geluidsoverlast zoveel mogelijk te beperken. Er mag alleen laag- of hoogpolig tapijt met een goede ondervloer gelegd worden. Hierop worden geen uitzonderingen gemaakt.Geen geldig energielabel De woning heeft nog geen geldig energielabel. Deze is aangevraagd en zal bij het tekenen van de huurovereenkomst beschikbaar zijn.Bezichtiging:Kandidaten die in aanmerking komen voor de bezichtiging ontvangen na sluitingsdatum van de advertentie nog een uitnodiging met de definitieve datum en het tijdstip.BijzonderhedenLet op: het plaatsen van een schotelantenne is niet toegestaan bij deze woning. Let op: overname van laminaatvloer. "
281632,Plutolaan 65,Jongerenappartement met 1 slaapkamer en een balkon. De woning ligt op loopafstand van winkelcentrum Paddepoel en op korte fietsafstand van de binnenstad en Zernike. Bijzonderheden: de woning wordt aangesloten op Warmtestad. Dan wordt de woning gasloos en ga je elektrisch koken. In de bijgevoegde nieuwsbrief lees je hier meer over. 
